Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2847,266,29,90,43,1920,134,237,234,1214,WA3,ST13,2
2627,69,19,150,60,992,237,199,87,3414,WA1,ST29,2
2895,14,19,234,48,1194,199,198,132,1645,WA1,ST30,2
2602,48,14,272,58,990,224,208,115,1167,WA1,ST30,2
2822,88,7,108,11,1365,231,228,129,3038,WA3,ST23,1
3032,69,4,30,2,3606,224,231,143,247,WA1,ST23,1
2883,70,28,180,-18,1590,237,174,50,1183,WA3,ST33,2
3334,24,11,210,35,4183,214,215,136,1345,WA1,ST29,1
2798,39,17,240,10,1482,218,199,111,2249,WA3,ST33,2
2746,4,3,376,76,1790,215,233,155,1867,WA1,ST12,2
3232,339,7,351,78,4790,204,230,164,3321,WA1,ST29,1
3021,170,12,671,112,6007,229,245,147,5418,WA1,ST29,2
3020,124,17,666,199,162,247,225,100,750,WA3,ST32,2
3383,136,22,255,38,4271,248,225,94,3276,WA3,ST33,7
2864,308,27,268,101,3772,138,213,210,1050,WA1,ST29,2
2913,135,1,180,-2,4098,220,238,154,6428,WA1,ST20,2
3377,237,17,323,122,3430,188,252,199,603,WA1,ST39,1
2659,42,21,313,64,1266,218,188,96,1963,WA1,ST30,2
3067,9,8,601,79,2308,211,224,150,2451,WA3,ST32,1
2770,81,10,134,14,1801,234,222,118,1816,WA1,ST12,1
2687,97,15,361,-40,1312,244,216,98,3834,WA1,ST29,2
2942,328,12,297,49,3097,190,226,175,1660,WA3,ST22,1
2936,76,13,474,0,4669,236,216,109,3226,WA1,ST23,1
2939,86,15,190,39,4595,241,214,99,6382,WA1,ST29,2
3004,346,9,30,6,6161,203,226,161,3318,WA1,ST20,2
3010,59,1,870,215,2850,220,235,152,1061,WA3,ST34,2
2070,38,28,85,28,309,208,168,80,726,WA4,ST1,3
2938,204,14,127,34,3997,211,252,173,685,WA1,ST12,2
3000,204,19,283,119,1697,205,254,176,960,WA3,ST33,2
2713,134,16,95,25,1654,243,231,112,888,WA1,ST30,2
3005,315,8,480,90,2743,198,233,175,1661,WA3,ST32,2
2988,111,16,339,148,5969,246,221,98,4174,WA1,ST30,2
2779,204,19,30,2,3155,205,254,176,1477,WA3,ST32,2
3029,89,10,324,40,4351,235,224,120,1020,WA1,ST30,2
3346,247,6,450,35,900,207,245,176,1595,WA3,ST32,7
3180,39,6,313,32,2683,220,227,142,1974,WA1,ST23,1
3257,120,19,420,103,1461,249,220,91,2133,WA1,ST39,1
3154,118,17,376,65,255,247,223,98,3839,WA2,ST22,2
3216,25,13,60,5,1548,213,210,132,872,WA3,ST39,7
3262,282,10,201,36,3331,193,241,188,1617,WA3,ST23,1
2780,184,24,240,60,570,218,248,150,633,WA1,ST30,5
3247,330,14,212,25,4507,185,222,176,693,WA3,ST32,1
3100,1,9,150,21,658,207,223,153,1680,WA1,ST23,2
2646,63,13,301,0,1080,231,214,113,216,WA1,ST23,2
3139,111,7,467,65,1841,233,232,131,2608,WA3,ST32,1
2621,88,9,85,4,3215,234,226,124,2214,WA3,ST11,2
2339,278,24,513,201,589,147,235,224,1651,WA4,ST10,3
3081,85,15,162,12,4663,240,214,100,2973,WA1,ST29,1
2825,102,7,60,1,1020,232,231,132,1261,WA3,ST23,2
3063,240,15,277,52,1183,190,252,197,2792,WA3,ST33,1
3225,354,18,457,32,2325,188,206,154,1275,WA3,ST38,2
2988,315,13,404,154,5340,185,229,184,5085,WA1,ST24,2
2999,58,9,85,-6,2793,227,221,128,745,WA1,ST29,1
2455,94,29,258,81,771,251,183,40,592,WA4,ST1,3
2537,351,10,90,-7,1463,202,223,159,1478,WA3,ST10,6
2939,243,10,467,36,5622,201,248,185,3781,WA1,ST29,2
3148,70,11,218,15,5437,232,218,117,1900,WA1,ST29,1
2919,38,23,30,2,424,214,184,96,313,WA3,ST33,2
3154,30,5,192,12,2308,218,228,146,2180,WA1,ST29,1
3096,99,25,361,92,4186,251,197,59,2582,WA1,ST30,2
3011,130,12,558,46,5416,240,233,121,5629,WA1,ST12,2
3202,287,9,108,19,4082,195,240,185,2138,WA3,ST38,1
3288,342,4,309,65,3120,212,234,160,3061,WA3,ST24,2
2796,23,15,60,12,4134,210,206,129,5402,WA1,ST29,1
2928,35,18,360,39,2403,215,197,112,1455,WA3,ST24,1
2562,155,16,42,14,990,237,240,128,376,WA1,ST30,2
2952,62,4,330,-7,1142,223,232,145,2070,WA1,ST23,1
2892,357,12,201,46,1630,200,217,154,2591,WA3,ST32,1
3122,39,20,805,267,819,217,193,104,1518,WA1,ST29,2
3398,90,9,797,188,755,233,227,125,201,WA2,ST38,7
2993,315,7,437,8,1830,201,234,173,1183,WA3,ST32,2
2847,88,12,30,9,3155,238,220,112,2457,WA1,ST29,2
2906,93,18,228,51,3798,245,211,89,5749,WA1,ST30,2
2622,264,31,234,116,1024,127,236,238,1471,WA3,ST28,2
3145,237,19,210,35,1431,182,253,204,2428,WA3,ST33,1
2582,247,37,162,13,1277,120,238,237,1348,WA3,ST3,3
3104,107,9,0,0,702,236,229,124,1813,WA3,ST32,1
2463,342,21,268,108,841,172,204,168,552,WA4,ST10,6
2970,254,16,170,54,2888,181,249,204,1994,WA3,ST33,2
3146,96,7,180,-18,3341,232,229,129,4994,WA1,ST30,1
2820,32,3,175,6,2275,219,232,150,2343,WA1,ST12,2
2951,81,17,618,124,1221,241,208,91,642,WA1,ST29,2
2891,173,6,228,42,2989,224,243,154,2440,WA1,ST12,2
3289,359,18,457,37,4491,191,204,149,865,WA3,ST32,1
2499,69,10,60,4,782,231,221,122,5518,WA1,ST18,5
2784,150,4,108,-1,2679,225,239,150,2236,WA1,ST12,2
3251,148,14,484,32,926,238,238,126,2255,WA3,ST33,2
2585,12,23,371,67,1050,190,186,126,1698,WA3,ST33,2
2890,0,26,295,37,2711,174,183,139,957,WA3,ST33,2
3229,154,15,295,91,815,237,240,129,2376,WA1,ST22,2
3198,169,4,190,17,2563,222,241,154,1008,WA1,ST23,1
3489,281,21,182,77,3156,157,237,217,1597,WA1,ST40,1
2821,97,14,150,18,564,242,219,104,2638,WA3,ST11,2
3254,318,14,616,77,4368,184,227,183,892,WA3,ST32,1
3295,321,20,642,208,3266,164,216,190,3487,WA3,ST40,2
3034,337,30,467,64,309,140,183,173,967,WA3,ST24,1
2638,226,29,120,-65,745,167,252,208,824,WA3,ST3,2
2945,124,18,443,135,443,248,223,97,1412,WA1,ST29,2
3037,23,8,150,2,2930,216,223,144,1181,WA1,ST23,2
3172,122,14,874,99,2971,243,228,110,2816,WA3,ST32,2
3222,117,37,335,139,3967,253,179,18,2349,WA1,ST39,1
2919,52,21,659,-32,886,225,189,87,495,WA3,ST33,1
2883,65,9,285,36,3924,229,222,126,6385,WA1,ST20,2
2937,265,19,664,291,1376,170,245,213,1991,WA3,ST31,2
3130,62,4,150,-5,4514,223,232,145,1812,WA1,ST22,1
2952,132,17,295,35,5291,245,228,105,2290,WA1,ST22,2
3307,67,7,674,270,3713,228,226,132,2213,WA3,ST32,1
2820,106,8,323,24,2460,233,231,130,1570,WA1,ST29,2
2906,24,5,339,57,2613,217,230,149,2325,WA1,ST29,2
2975,315,8,108,-14,5267,199,234,174,2563,WA1,ST23,2
2327,288,13,30,14,607,182,238,196,636,WA4,ST3,3
3079,119,10,60,5,4383,237,232,125,949,WA1,ST29,2
2628,48,18,384,18,671,224,199,103,902,WA1,ST29,2
2873,240,20,467,157,470,178,252,207,1871,WA3,ST10,2
2729,336,19,390,118,1922,174,210,174,2333,WA3,ST10,6
3074,82,15,904,57,1207,239,213,100,600,WA3,ST32,1
3070,299,17,300,75,2575,171,232,200,1445,WA3,ST31,2
3012,39,18,420,184,450,218,197,108,872,WA1,ST29,2
3214,94,4,0,0,2813,225,234,144,713,WA1,ST22,1
3003,214,3,30,-1,4456,216,243,163,1140,WA1,ST29,1
2981,37,22,30,0,959,213,187,100,2335,WA3,ST24,1
3262,79,14,60,-1,1315,238,214,104,3150,WA2,ST23,2
2814,52,17,120,37,3483,226,202,104,2818,WA1,ST29,2
2909,211,14,674,269,1114,208,252,178,1806,WA3,ST23,2
3423,35,16,778,258,3378,216,202,117,1638,WA3,ST39,7
2512,342,11,42,5,420,197,223,165,418,WA1,ST16,2
3175,237,16,242,44,1798,190,252,197,2100,WA3,ST31,1
2870,149,15,175,38,902,238,238,126,1655,WA3,ST11,2
3223,142,13,295,21,3020,238,237,126,1003,WA3,ST32,2
3222,150,16,295,8,787,239,238,124,2416,WA3,ST23,2
2111,119,35,323,178,335,254,187,30,459,WA4,ST1,3
3238,75,13,430,89,4214,235,216,110,1188,WA1,ST29,2
3009,72,4,492,166,1956,224,232,144,2935,WA3,ST32,2
2965,97,12,42,6,3762,240,222,110,5151,WA1,ST29,2
3101,303,16,516,311,1061,175,231,195,1293,WA3,ST33,1
3287,0,3,0,0,661,215,233,156,834,WA2,ST32,1
3220,26,12,192,32,646,214,214,134,1189,WA2,ST24,2
2950,102,10,255,37,3543,238,226,119,1627,WA1,ST30,2
3135,20,16,201,0,1383,208,205,131,313,WA3,ST24,1
3224,131,21,319,61,5089,249,223,91,1624,WA1,ST30,1
3378,60,13,127,-3,4138,230,212,113,1181,WA1,ST38,1
2728,37,12,547,104,1307,219,213,127,721,WA1,ST23,2
3071,316,20,446,264,1110,164,219,194,1253,WA3,ST33,1
3123,203,8,240,18,1126,216,247,166,1856,WA1,ST23,1
2690,18,12,361,33,395,210,214,139,757,WA3,ST11,2
3218,99,11,552,197,2613,238,225,117,2868,WA3,ST31,1
2797,133,9,247,26,959,235,236,132,2544,WA3,ST11,2
2646,320,16,30,10,1650,176,223,186,2687,WA1,ST29,2
3259,200,13,418,126,2873,215,251,169,994,WA3,ST31,2
2591,115,22,0,0,792,251,213,78,2067,WA1,ST30,2
3274,275,20,270,56,4096,163,240,215,1761,WA3,ST22,1
3044,10,12,67,12,979,206,215,145,1587,WA2,ST22,2
2650,146,3,408,102,573,224,239,150,1368,WA3,ST2,3
2899,162,17,127,31,1566,234,242,133,2721,WA3,ST33,2
2877,349,17,67,18,708,187,210,160,1758,WA3,ST24,2
3289,302,4,0,0,4893,207,238,169,361,WA1,ST29,2
2921,174,19,330,83,816,227,246,143,2120,WA3,ST33,2
3237,9,11,210,-19,1415,207,217,146,1529,WA1,ST29,1
3314,34,19,365,99,2030,214,195,111,2137,WA1,ST39,1
3169,277,24,240,84,4606,150,237,223,1248,WA1,ST22,1
2991,140,14,162,-7,4876,240,235,121,3107,WA1,ST29,2
2515,20,24,120,40,2041,196,182,114,785,WA3,ST10,6
3073,260,25,454,152,2932,152,244,225,2457,WA3,ST31,2
3404,252,19,306,94,3670,174,249,211,947,WA1,ST39,1
2150,55,6,0,0,1463,224,227,139,816,WA4,ST3,4
2351,14,24,153,57,1024,189,182,121,700,WA4,ST6,3
3123,292,12,234,22,1399,186,238,191,2028,WA3,ST32,1
2516,100,7,234,-11,532,231,231,133,731,WA1,ST23,2
2222,239,28,577,-107,661,158,250,219,927,WA4,ST1,3
2954,288,1,495,119,3005,216,238,159,3392,WA1,ST12,2
3178,55,20,300,61,5152,228,194,91,2845,WA1,ST22,2
2185,48,33,180,90,564,212,151,49,825,WA4,ST1,6
3254,159,12,277,88,778,233,242,138,1997,WA2,ST13,1
2936,22,4,30,2,1950,217,230,150,1637,WA1,ST23,1
2692,27,8,153,21,2190,217,222,141,1924,WA3,ST32,6
3349,126,8,443,58,1945,234,235,132,2947,WA2,ST23,2
2860,42,15,150,8,3236,221,206,116,4751,WA1,ST12,2
2572,317,13,371,102,752,186,229,182,713,WA3,ST2,2
2842,161,11,212,94,1772,231,243,142,1116,WA3,ST13,2
2973,225,7,277,98,4198,211,247,172,1620,WA1,ST12,2
3175,76,4,67,7,2818,225,232,143,5326,WA1,ST29,1
2709,355,23,342,-14,2850,175,192,149,2442,WA3,ST10,1
2096,265,30,150,58,658,131,237,236,582,WA4,ST10,3
2965,117,4,335,6,4664,227,236,143,5343,WA1,ST12,2
3195,32,10,616,-15,3755,218,218,134,4012,WA1,ST23,1
2066,297,35,67,52,134,102,203,230,624,WA4,ST10,3
3201,102,10,421,59,2848,238,226,119,5032,WA1,ST29,1
3242,331,6,800,70,1471,206,233,165,2610,WA2,ST23,2
2703,293,14,255,78,1112,179,236,197,1939,WA1,ST12,2
3213,291,12,234,-1,888,187,238,191,2313,WA3,ST23,2
2448,292,3,240,8,977,212,238,165,1235,WA3,ST2,3
3172,9,14,927,-30,1207,203,211,144,1557,WA3,ST33,2
3074,126,12,150,19,3462,241,231,118,785,WA1,ST29,1
2703,79,21,228,-7,1661,242,198,76,4260,WA1,ST29,2
2593,307,27,192,91,891,137,213,211,430,WA3,ST33,6
2280,28,26,150,58,904,200,172,96,1176,WA4,ST10,6
3177,184,24,283,92,3302,217,247,149,972,WA3,ST33,2
2833,290,19,255,148,1962,163,234,209,1233,WA3,ST13,2
3127,244,14,391,61,5884,190,251,197,1978,WA1,ST30,2
3059,83,15,484,92,4987,240,213,99,1425,WA1,ST29,1
2998,126,6,577,79,5172,231,236,137,5394,WA1,ST12,2
2642,55,20,42,-1,1630,228,194,91,2012,WA3,ST10,2
2334,40,14,90,2,390,220,208,119,612,WA4,ST2,3
2696,93,5,182,-1,1952,227,233,140,2602,WA3,ST2,6
2787,296,17,242,68,2547,169,232,202,42,WA3,ST33,2
2781,33,15,295,59,2457,216,206,122,2446,WA1,ST29,2
3260,336,11,120,22,3301,195,225,169,2148,WA1,ST29,1
2722,142,31,242,153,1172,247,214,70,805,WA3,ST13,2
3078,237,15,300,21,1485,193,252,194,1514,WA3,ST23,1
3113,358,20,679,109,4005,184,198,148,2546,WA1,ST30,2
3189,16,10,30,3,2363,212,220,145,2476,WA1,ST23,1
2737,79,12,600,31,1465,236,218,112,2713,WA1,ST12,2
2933,103,5,247,29,4517,229,233,138,3967,WA1,ST29,2
2678,41,9,319,31,908,221,220,133,1861,WA1,ST23,2
2974,19,10,443,38,4146,213,219,142,4788,WA1,ST12,2
3223,91,11,30,0,2424,237,223,115,492,WA3,ST22,7
2987,45,6,390,31,3781,222,226,139,1924,WA1,ST29,2
2913,54,6,256,3,4012,224,226,137,5758,WA1,ST8,2
3259,48,11,228,43,1129,224,216,124,1928,WA2,ST23,1
3114,106,12,0,0,1140,241,225,111,2366,WA1,ST29,1
3007,57,10,630,86,1557,227,220,126,553,WA3,ST31,1
3161,266,7,335,30,3194,203,243,179,942,WA1,ST29,2
3082,27,4,376,48,1121,218,230,149,1277,WA2,ST23,2
2937,304,14,90,19,5787,180,232,192,1282,WA1,ST29,2
3060,38,3,365,69,5783,219,233,150,4684,WA1,ST12,2
3083,276,6,459,13,2598,203,241,178,2042,WA3,ST32,1
2945,212,13,258,49,5153,208,252,177,1230,WA1,ST30,2
2747,55,4,124,6,2310,222,231,145,1505,WA1,ST12,2
2569,348,11,120,19,342,199,222,161,1415,WA1,ST9,1
3254,56,5,666,33,3483,223,229,141,4156,WA1,ST23,1
2537,53,28,120,10,663,222,168,61,816,WA3,ST33,2
3365,47,23,272,43,3210,221,183,84,1842,WA1,ST39,7
2690,47,12,474,-20,765,224,214,123,1854,WA1,ST29,2
3418,99,20,872,-74,875,249,207,78,277,WA2,ST38,7
2737,193,8,319,72,2704,220,246,161,1172,WA3,ST2,3
2897,199,17,60,16,5162,211,253,170,1123,WA1,ST30,2
3254,126,15,150,-35,2568,244,228,109,3743,WA2,ST33,1
3037,277,12,742,170,6106,186,242,195,3658,WA1,ST29,2
3183,147,17,247,66,600,241,236,118,1865,WA3,ST32,2
3111,94,12,212,18,2758,239,221,110,2947,WA3,ST32,2
3144,164,4,175,10,4279,224,241,152,1723,WA1,ST23,1
2672,51,13,424,-34,708,226,212,118,120,WA3,ST10,2
3155,137,24,201,57,3854,248,223,89,2922,WA3,ST22,1
2973,51,12,42,8,4315,226,213,119,300,WA1,ST29,1
3143,347,16,108,24,1148,188,212,162,443,WA3,ST31,1
3086,318,6,612,1,1020,203,234,170,1080,WA2,ST23,2
3146,321,7,488,33,3823,203,234,170,3407,WA1,ST29,1
3299,125,20,721,183,2817,249,221,91,2651,WA3,ST33,1
2936,243,6,450,40,5919,207,245,176,5780,WA1,ST29,2
3064,43,12,0,0,1018,222,213,124,301,WA3,ST23,1
3213,108,19,552,81,658,249,214,85,5683,WA2,ST22,1
2821,153,8,190,20,3503,230,241,143,6403,WA1,ST20,2
3298,147,21,511,123,1698,243,232,107,1261,WA2,ST33,1
2867,90,4,0,0,3565,226,233,141,3520,WA1,ST23,2
2945,81,12,300,32,4584,237,218,110,4011,WA1,ST29,2
3239,6,10,295,41,3077,208,222,150,1471,WA3,ST23,1
2906,45,8,576,108,3217,222,223,136,591,WA3,ST33,2
2597,62,14,335,-22,1031,231,211,110,247,WA1,ST22,2
3318,333,24,524,167,2780,158,201,178,446,WA3,ST33,1
3013,114,16,256,87,1425,246,222,99,1552,WA3,ST32,2
3411,50,21,162,-33,3273,225,191,91,2307,WA1,ST37,7
3166,247,24,335,52,5755,164,250,218,3127,WA1,ST22,2
3378,25,23,513,163,2182,201,183,109,1968,WA1,ST40,1
3006,338,21,361,40,216,170,206,172,997,WA3,ST24,1
3015,96,11,150,25,1710,238,224,115,1860,WA1,ST30,2
2951,102,8,451,104,1532,234,230,128,2293,WA3,ST32,2
2829,72,10,162,30,1205,231,221,122,2202,WA3,ST11,2
2706,59,28,150,17,1189,228,170,57,853,WA3,ST33,2
2624,98,14,300,0,1758,242,219,103,1878,WA3,ST11,6
2792,6,12,60,16,1383,205,217,148,2524,WA3,ST33,2
3207,18,13,192,33,569,210,213,138,1120,WA2,ST24,2
2977,48,22,153,29,430,222,186,87,1630,WA3,ST33,2
2968,178,7,660,-52,1271,224,245,155,1616,WA3,ST32,2
3172,122,9,67,-9,5267,235,233,129,1103,WA1,ST29,1
2410,211,15,30,4,1230,207,253,178,942,WA3,ST4,3
3093,225,1,277,-29,6243,217,240,160,2609,WA1,ST29,2
2460,116,18,42,10,553,248,220,94,1340,WA4,ST5,3
2696,342,10,85,18,1338,199,225,164,3203,WA1,ST30,2
2930,296,15,404,132,1725,176,234,198,1129,WA3,ST31,2
2948,26,7,459,141,1271,217,225,144,2613,WA3,ST32,2
2867,320,4,30,0,2966,209,236,165,2118,WA1,ST23,2
2972,92,17,295,88,4543,245,211,89,1952,WA1,ST29,2
3010,35,10,497,78,3293,219,218,134,872,WA3,ST31,2
2873,5,9,170,19,3919,209,223,152,6375,WA1,ST12,2
2934,54,12,335,65,2112,227,213,117,2226,WA3,ST31,2
3129,43,9,85,13,5109,222,221,134,1382,WA1,ST29,1
3012,23,21,182,58,2345,203,191,118,1350,WA3,ST24,1
2646,139,26,268,83,1506,248,222,86,969,WA3,ST4,3
3009,269,9,655,-59,1777,196,244,187,2234,WA3,ST31,2
2718,294,10,30,2,1842,192,238,186,698,WA3,ST31,5
3032,191,21,295,-7,3152,214,251,161,824,WA3,ST32,2
2489,242,14,30,1,1209,193,251,195,1205,WA3,ST17,6
2532,108,2,212,11,513,221,237,151,1087,WA1,ST9,1
2686,198,20,190,30,3395,209,252,169,1914,WA3,ST13,2
3055,306,15,150,29,3377,176,230,193,391,WA1,ST23,1
2751,282,13,60,9,1974,184,241,196,834,WA3,ST31,5
2904,123,8,228,31,2190,234,234,132,2482,WA1,ST29,2
2890,20,17,180,35,1450,206,202,129,859,WA3,ST31,2
2770,69,31,95,-35,190,234,162,35,2311,WA1,ST30,5
3060,114,6,313,33,2060,232,233,135,1426,WA1,ST30,1
3174,293,7,134,40,2706,200,239,178,932,WA3,ST32,2
3021,8,10,300,49,2295,208,219,148,2531,WA3,ST23,1
2505,198,12,42,4,1369,216,250,167,1370,WA3,ST2,2
3105,202,9,90,17,2040,216,249,167,543,WA3,ST23,2
2623,54,13,424,85,1055,227,212,116,3703,WA1,ST29,2
2778,113,8,351,35,2837,234,232,129,6687,WA1,ST12,2
2019,99,18,150,59,182,247,211,86,371,WA4,ST1,3
2588,30,24,180,40,297,205,181,101,1409,WA3,ST10,6
2763,8,24,67,16,2467,185,185,130,618,WA3,ST31,2
3186,34,7,162,24,3157,219,225,142,3516,WA1,ST22,1
3132,77,12,182,26,3223,235,218,113,5192,WA1,ST30,1
2959,156,3,162,-10,1216,223,239,152,700,WA3,ST23,2
2318,314,29,127,32,1355,132,203,205,870,WA4,ST10,3
3287,66,15,270,64,3391,233,210,105,2962,WA3,ST24,2
2594,341,9,306,-5,871,202,228,164,1127,WA3,ST4,3
3267,167,13,30,7,4390,230,245,143,2275,WA1,ST38,1
2594,325,21,30,15,1198,164,213,186,1406,WA3,ST20,6
2927,285,12,120,20,3589,187,240,193,4830,WA1,ST12,2
2797,69,12,402,1,1798,233,215,113,2758,WA1,ST12,2
2853,161,24,430,152,1834,236,237,117,2096,WA3,ST4,2
2146,291,39,90,65,1397,85,200,239,883,WA4,ST10,3
3348,52,16,514,62,3908,227,205,107,2766,WA1,ST39,1
3589,54,28,1019,355,2448,223,168,60,1400,WA1,ST40,1
3149,108,5,228,7,3382,228,234,141,4016,WA1,ST23,1
3109,149,7,30,-3,1215,229,240,143,1999,WA1,ST23,1
2930,0,16,700,196,400,195,209,150,1294,WA3,ST10,2
3318,45,8,450,84,3661,223,222,134,1587,WA1,ST39,1
3060,322,5,577,161,5134,206,234,167,551,WA1,ST29,2
3168,219,9,362,57,2191,210,249,175,808,WA1,ST22,1
3010,315,3,297,48,794,211,237,164,849,WA3,ST31,2
3280,68,17,30,9,2940,235,205,96,2448,WA1,ST39,1
3018,113,2,60,-1,4287,222,237,151,1055,WA1,ST29,2
2909,0,4,339,55,2654,213,232,156,2287,WA1,ST29,2
3009,297,20,67,-16,752,160,229,208,1087,WA3,ST31,1
3054,12,15,277,14,3255,203,208,140,859,WA3,ST32,2
3029,85,18,180,18,1047,243,208,88,984,WA1,ST29,1
2561,104,22,153,20,765,250,207,73,908,WA1,ST9,2
3122,294,16,30,6,4011,174,234,200,1718,WA1,ST23,1
2851,2,19,228,22,2350,190,200,144,1142,WA3,ST33,2
2412,322,23,192,84,765,157,211,191,1216,WA4,ST10,6
2978,36,14,323,13,4601,218,208,123,2802,WA1,ST23,2
3237,157,15,268,62,1836,235,241,132,1448,WA2,ST23,1
2988,120,8,488,71,5372,234,234,132,2792,WA1,ST30,2
2837,82,13,212,46,2165,238,216,107,1848,WA3,ST13,2
2425,80,16,0,0,674,239,210,97,1199,WA4,ST5,4
2953,58,14,850,155,3200,229,211,112,860,WA3,ST10,2
2283,17,25,170,87,807,190,179,116,659,WA4,ST6,6
3191,16,9,430,78,3590,212,222,146,3403,WA1,ST29,1
2947,18,8,60,2,2014,214,223,145,3221,WA3,ST26,1
3104,348,21,190,33,3845,176,200,159,495,WA3,ST24,1
2912,34,19,255,89,379,214,195,111,404,WA3,ST33,2
3167,143,11,120,9,2579,236,238,130,659,WA3,ST23,1
3018,18,10,595,33,4084,213,220,143,4425,WA1,ST29,2
2689,45,11,30,3,1218,223,215,125,1633,WA3,ST17,2
3062,56,18,85,25,977,229,200,98,1325,WA3,ST24,2
3286,53,2,124,8,3842,221,234,150,3884,WA1,ST38,7
2945,45,13,60,0,4324,223,210,119,2028,WA1,ST20,2
3117,356,39,277,45,1260,131,142,128,1591,WA3,ST33,2
2893,21,17,306,78,1967,207,201,127,1507,WA3,ST32,1
2647,134,18,150,20,1908,245,229,106,698,WA3,ST11,2
3011,351,10,600,29,4115,203,224,159,4414,WA1,ST29,2
2577,128,16,153,0,912,244,229,109,706,WA1,ST30,2
3057,350,23,780,31,912,171,194,156,1405,WA3,ST24,1
2736,146,3,212,23,2205,224,239,150,1518,WA1,ST12,2
3192,145,18,212,31,918,242,234,114,2139,WA2,ST23,1
2515,323,24,42,15,866,152,208,191,350,WA3,ST33,6
2675,183,21,60,16,2096,220,249,151,1760,WA1,ST30,2
3531,157,8,295,97,2781,229,241,145,2042,WA1,ST40,1
3257,22,15,95,37,2018,210,208,131,1343,WA3,ST31,1
2845,265,16,518,131,295,178,246,205,1848,WA3,ST10,2
3073,332,8,85,7,1734,201,230,168,1140,WA3,ST23,1
3001,1,11,384,39,812,205,220,152,755,WA3,ST31,2
3070,246,14,488,53,1527,190,250,197,916,WA3,ST32,2
3056,98,5,642,-14,1519,228,233,138,1176,WA1,ST29,2
2938,94,19,150,21,666,247,207,81,2379,WA3,ST32,2
2796,344,4,0,0,2218,211,233,160,2931,WA1,ST20,1
3458,102,10,751,109,3483,238,226,119,1347,WA3,ST37,7
2743,51,9,212,20,2345,225,221,129,6727,WA1,ST12,2
2731,65,19,541,131,1451,234,197,87,2550,WA1,ST12,2
2309,190,22,470,173,1294,214,251,160,787,WA4,ST6,4
2865,28,11,150,8,1384,216,215,134,2414,WA3,ST11,2
2872,15,11,361,48,1710,210,217,143,2844,WA3,ST26,2
3044,159,13,417,45,5320,233,242,137,3199,WA1,ST30,2
2865,76,26,150,75,495,241,182,54,540,WA1,ST22,1
3352,28,6,30,-2,1570,218,228,146,3412,WA2,ST35,1
2888,63,5,351,63,2601,225,229,139,2190,WA1,ST12,2
2801,0,7,277,102,3108,210,227,155,6299,WA1,ST12,1
2919,90,17,67,10,4615,244,210,90,5806,WA1,ST12,2
2590,115,18,30,7,1760,248,219,93,2881,WA3,ST4,3
3253,217,25,404,20,2161,185,254,194,1092,WA1,ST29,2
2451,16,17,212,39,384,203,202,132,1146,WA4,ST10,6
2982,107,30,134,27,484,254,189,0,1422,WA1,ST29,1
2561,132,17,85,29,752,245,229,107,3380,WA1,ST29,2
2745,21,7,30,3,1237,216,226,147,1515,WA3,ST20,2
3088,63,8,255,52,2213,227,224,131,1277,WA1,ST29,1
2982,304,11,85,16,95,191,235,184,990,WA1,ST22,1
3030,93,4,268,3,564,226,233,142,1182,WA1,ST22,1
2280,325,8,212,104,680,201,232,170,660,WA4,ST6,3
2677,8,3,210,7,1486,216,232,154,5610,WA1,ST29,2
3011,252,2,850,115,5844,214,240,164,6320,WA1,ST29,2
3378,344,16,301,96,2155,185,213,165,2897,WA1,ST40,1
2946,7,13,757,148,3111,204,214,146,837,WA3,ST10,2
2644,120,31,85,23,2640,254,197,46,6662,WA1,ST30,2
3320,98,26,361,102,1466,251,192,52,1329,WA2,ST33,1
3143,342,23,636,336,1239,166,199,168,1114,WA3,ST33,1
3103,24,14,150,-14,2694,212,209,131,1170,WA3,ST22,1
2964,56,11,153,0,5527,227,218,123,2160,WA1,ST23,1
2769,331,17,95,23,3731,177,216,177,1149,WA1,ST29,2
3056,20,6,90,9,3678,216,227,148,1804,WA1,ST29,2
3225,101,6,488,4,5716,230,232,135,1981,WA1,ST29,1
2962,110,13,182,44,2430,243,225,108,1802,WA3,ST32,2
3104,32,12,42,5,4379,217,214,130,3428,WA1,ST22,1
3116,39,12,283,36,3721,220,213,126,4274,WA1,ST29,1
2805,78,12,30,6,1084,235,219,114,2167,WA3,ST17,2
2973,1,14,564,216,658,199,212,150,1399,WA3,ST32,2
2913,21,10,270,-25,5557,214,219,141,3754,WA1,ST29,2
2764,91,25,301,131,1048,249,191,56,819,WA3,ST13,2
3135,57,24,30,19,1355,228,181,72,849,WA3,ST39,7
3165,337,16,600,138,4520,182,215,171,2059,WA1,ST29,1
3148,228,15,127,7,2017,197,253,190,376,WA3,ST32,2
3054,331,10,150,24,4020,197,228,170,2272,WA1,ST29,2
3273,151,7,255,33,5228,230,240,143,691,WA1,ST29,2
3100,274,11,400,22,2508,192,243,191,1034,WA3,ST32,1
2859,98,11,395,57,1041,238,224,115,2232,WA1,ST29,2
